no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,course_name,year,semester
146,146,1,Y(N),6,N,Y,0.9523,1,4,,N,CAS3101-02,OPERATING SYSTEM,2026,1
147,147,1,Y(Y),6,N,Y,0.823,0.8333,4,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
148,148,1,Y(Y),6,N,Y,0.7538,1,3,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
149,149,1,Y(N),6,N,Y,0.6746,0.5277,3,,N,CAS3101-02,OPERATING SYSTEM,2026,1
150,150,1,Y(Y),6,N,Y,0.6307,0.9736,3,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
151,151,1,Y(Y),6,N,Y,0.6307,0.9736,3,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
152,152,1,Y(Y),6,N,Y,0.6115,0.9166,3,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
153,153,1,Y(Y),6,N,Y,0.5961,1,3,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
154,154,1,Y(Y),6,N,Y,0.5846,1,3,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
155,155,1,Y(Y),6,N,Y,0.575,0.9473,4,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
156,156,1,Y(Y),6,N,Y,0.573,0.9736,3,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
157,157,1,Y(Y),6,N,Y,0.4769,0.9736,3,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
158,158,1,Y(Y),4,N,Y,0.6153,0.8684,3,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
159,159,1,N(N),6,Y,Y,1,0.9473,4,,N,CAS3101-02,OPERATING SYSTEM,2026,1
160,160,1,N(N),6,Y,Y,1,0.1578,4,,N,CAS3101-02,OPERATING SYSTEM,2026,1
161,161,1,N(N),6,Y,Y,0.9571,0.75,4,,N,CAS3101-02,OPERATING SYSTEM,2026,1
162,162,1,N(N),6,N,Y,0.7285,1,3,,N,CAS3101-02,OPERATING SYSTEM,2026,1
