no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,course_name,year,semester
96,95,14,Y(Y),6,N,Y,0.5785,0.6578,3,,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
97,96,14,Y(Y),6,N,Y,0.5538,1,3,,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
98,97,14,Y(Y),6,N,Y,0.55,1,3,,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
99,98,14,Y(Y),6,N,Y,0.5076,0.8611,3,,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
100,99,14,Y(Y),6,N,Y,0.4538,0.8611,3,,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
101,100,14,Y(Y),6,N,Y,0.35,0.8157,2,,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
102,101,13,Y(Y),6,N,Y,0.8357,0.7894,4,,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
103,102,13,Y(Y),6,N,Y,0.5571,1,3,,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
104,103,13,Y(Y),6,N,Y,0.5107,0.9736,3,,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
105,104,13,Y(Y),6,N,Y,0.5071,0.5,3,,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
106,105,13,Y(Y),6,N,Y,0.3384,1,2,,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
107,106,13,Y(Y),6,N,N,1,0.7894,4,,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
108,107,12,Y(Y),6,N,Y,0.8071,0.7894,4,,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
109,108,12,Y(Y),6,N,Y,0.6,0.8611,3,,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
110,109,12,Y(Y),6,N,Y,0.4964,0.9736,3,,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
111,110,11,Y(Y),6,N,Y,0.5,0.8333,3,,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
112,111,11,Y(Y),5,N,Y,0.5214,0.9736,3,,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
113,112,10,Y(N),6,N,Y,0.7185,0.6578,4,,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
114,113,10,Y(Y),6,N,Y,0.6269,0.6666,3,,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
115,114,10,Y(Y),6,N,Y,0.5142,0.9736,3,,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
116,115,6,Y(Y),6,N,Y,0.4964,0.9736,3,,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
117,116,5,Y(Y),6,N,Y,0.4892,0.9473,3,,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
118,117,4,Y(Y),6,N,Y,0.65,0.9736,3,,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
119,118,1,Y(Y),6,Y,Y,0.8642,0.9473,4,,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
