no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,course_name,year,semester
38,37,10,N(N),6,N,Y,0.3923,0.8157,2,Y,N,CAS2106-01,컴퓨터과학입문 (INTRODUCTION TO COMPUTER SCIENCE),2025,1
39,38,10,N(N),6,N,Y,0.3492,1,2,Y,N,CAS2106-01,컴퓨터과학입문 (INTRODUCTION TO COMPUTER SCIENCE),2025,1
40,39,9,Y(Y),6,N,Y,0.2769,1,2,Y,N,CAS2106-01,컴퓨터과학입문 (INTRODUCTION TO COMPUTER SCIENCE),2025,1
41,40,8,Y(Y),6,Y,Y,1,0.5,4,Y,N,CAS2106-01,컴퓨터과학입문 (INTRODUCTION TO COMPUTER SCIENCE),2025,1
42,41,7,Y(Y),6,N,Y,0.3384,0.6315,2,Y,N,CAS2106-01,컴퓨터과학입문 (INTRODUCTION TO COMPUTER SCIENCE),2025,1
43,42,7,Y(Y),6,N,Y,0.3038,1,2,Y,N,CAS2106-01,컴퓨터과학입문 (INTRODUCTION TO COMPUTER SCIENCE),2025,1
44,43,6,Y(Y),6,N,Y,0.7629,0.7894,3,Y,N,CAS2106-01,컴퓨터과학입문 (INTRODUCTION TO COMPUTER SCIENCE),2025,1
45,44,6,Y(Y),6,N,Y,0.5714,0.8611,3,Y,N,CAS2106-01,컴퓨터과학입문 (INTRODUCTION TO COMPUTER SCIENCE),2025,1
46,45,6,Y(Y),6,N,Y,0.2153,0.8157,2,Y,N,CAS2106-01,컴퓨터과학입문 (INTRODUCTION TO COMPUTER SCIENCE),2025,1
47,46,6,N(N),6,Y,Y,1,0.9473,4,Y,N,CAS2106-01,컴퓨터과학입문 (INTRODUCTION TO COMPUTER SCIENCE),2025,1
48,47,5,Y(Y),6,N,Y,0.2846,0.8947,2,Y,N,CAS2106-01,컴퓨터과학입문 (INTRODUCTION TO COMPUTER SCIENCE),2025,1
49,48,5,Y(Y),6,N,Y,0.2785,1,2,Y,N,CAS2106-01,컴퓨터과학입문 (INTRODUCTION TO COMPUTER SCIENCE),2025,1
